clean_text,Category
howard denies split id cards michael howard denied shadow cabinet split decision back controversial labour plans introduce id cards tory leader said front bench team reached collective view holding good discussion admitted easy issue decided support plans police said would help fight terror crime illegal immigration lib dems pledged oppose bill debated next monday tory sources say senior party figures argued vociferously id card scheme among reported serious reservations strategy senior shadow cabinet members david davis oliver letwin tim yeo mr howard denied mr yeo transport environment spokesman said plans stink also said confident shadow home secretary mr davis would set position clearly stands debate matter next week mr howard said police said id cards could help foil terror bomb plot people could lose lives added police say take seriously acknowledged good libertarian arguments cards said shadow cabinet weighed conflicting interests reaching decision pretend easy decision end day decision taken also denied afraid looking soft issue compared labour conservatives announced support government plans monday evening sources within party told bbc mr howard always favour id cards tried introduce home secretary tories insisted would hold ministers account precise purpose scheme said would also press labour whether objectives could met whether home office would able deliver pledged assess cost effectiveness id cards whether people privacy would properly protected important remember bill take decade come full effect spokesman said lib dem home affairs spokesman mark oaten branded id scheme waste money deeply flawed said signs michael howard overruling colleagues concerns id cards chairman bar council guy mansfield qc warned real risk people margins society would driven hands extremists going happen young asian men bomb gone somewhere going stopped id cards going detained tory exminister douglas hogg said opposed plans id cards branding regressive step would intrude lives ordinary citizens without counterbalancing benefits predicted ultimately carrying cards would become compulsory would lead large numbers britain ethnic minorities stopped police,politics
intel unveils laser breakthrough intel unveiled research could mean data soon moved around chips speed light scientists intel overcome fundamental problem prevented silicon used generate amplify laser light breakthrough make easier interconnect data networks chips process information intel researchers said products exploiting breakthrough appear end decade overcome fundamental limit said dr mario paniccia director intel photonics technology lab writing journal nature dr paniccia colleagues haisheng rong richard jones ansheng liu oded cohen dani hak alexander fang show made continuous laser material used make computer processors currently says dr paniccia telecommunications equipment amplifies laser light travels fibre optic cables expensive exotic materials gallium arsenide used make telecommunications firms chip makers would prefer use silicon lightmoving elements cheap many problems using highvolume manufacturing solved trying take silicon competency manufacturing apply new areas said dr paniccia work done make components move light around silicon successfully used generate amplify laser light pulses used send data long distances despite fact silicon much better amplifier light pulses form material used fibre optic cables improved amplification due crystalline structure silicon used make computer chips dr paniccia said structure silicon meant laser light passed colliding photons rip electrons atoms within material creates cloud electrons sitting silicon absorbs light said intel researchers found way suck away errant electrons turn silicon material generate amplify laser light even better laser light produced way help easytomake filters tuned across wide range frequencies semiconductor lasers made produced light narrow frequency ranges result could close integration fibre optic cables carry data light computer chips process dr paniccia said work one several steps needed silicon used make components could carry process light form data pulses technical validation work said,tech
feta cheese battle reaches court row whether greece allowed label cheese feta reached european court justice danish german governments challenging european commission ruling said greece sole rights use name commission decision gave legal protection feta italian parma ham french champagne critics judgement say feta generic term cheese produced widely outside greece commission controversial ruling gave protected designation origin status feta cheese made greece effectively restricting use feta name producers onwards greek firms exclusive use feta label producers elsewhere europe must find another name describe products german danish governments argue feta relate specific geographical area firms producing exporting cheese years opinion generic designation name term type cheese hans arne kristiansen spokesman danish dairy board told bbc denmark europe second largest producer feta greece producing tonnes year exports products greece concerned ruling could threaten production cheeses denmark brie would cost millions wanted introduce new designation mr kristiansen said one costs case also major impact britain sole feta producer yorkshire company shepherds purse cheeses judy bell company founder said would cost huge amount rebrand product lose go massive remerchandising process reorganisation said never tried pull wool anyone eyes clear label yorkshire feta original decision victory greece feta cheese believed produced years feta soft white cheese made sheep goat milk essential ingredient greek cuisine greece makes tonnes mainly domestic consumption court expected reach verdict case autumn,business
howard unveils election platform conservatives would stand forgotten majority michael howard pledged unveiled first part tory election manifesto tory leader argued mass people says feel let tony blair share tory values foreword manifesto promises focus restoring order trying lower taxes giving power back people labour says document offers return failed tory past liberal democrats say conservatives cannot win predict threeparty contest campaigning activity accelerating ahead general election widely tipped may could time june labour monday postponed launch election posters asian tsunami disaster mr howard published introduction tory manifesto chapters follow coming weeks speech northamptonshire said forgotten majority made backbone britain people saving first home retirement working hard accepting responsibilities says manifesto foreword forgotten neglected taken granted mr blair saying britain must change direction mr howard argues government big cannot continue path ever rising taxes promises ensure frontline professionals parents patients make key decisions rather whitehall bureaucrats says tories would get grip crime immigration disorder decline responsibility proliferation socalled human rights left us moral quagmire unable get grip rising crime disorder says mr howard says produce timetable action people hold account issues like taxation far published options specific plans mr howard told bbc news determined lower taxes also determined make promises keep tories unveiling material months ahead expected election needed time make voters aware policies said asked tory support government iraq identity cards given lib dems chance portray opposition labour mr howard argued test policies whether best britain nothing putting clear blue water opponents labour election slogan britain working let tories wreck campaign coordinator alan milburn accused tories launching thatcherism instalments labour helped hard working majority families lib dem president simon hughes said party set election stance september liberal democrats ask british people support year party policies best able deliver freedom fairness restore trust said,politics
security warning fbi virus us federal bureau investigation warning computer virus spread via emails purport fbi emails show come fbigov address tell recipients accessed illegal websites messages warn internet use monitored fbi internet fraud complaint center attachment email contains virus fbi said message asks recipients click attachment answer questions internet use rather questionnaire attachment contains virus infects recipient computer according agency clear virus infected computer users warned never open attachment unsolicited emails people know recipients similar solicitations know fbi engage practice sending unsolicited emails public manner fbi said statement bureau investigating phoney emails agency earlier month shut fbigov accounts used communicate public security breach spokeswoman said two incidents appear unrelated,tech
outkast win mtv europe awards us hiphop duo outkast capped year award glory three prizes mtv europe music awards rome best group best video best song hit hey ya getting five nominations rb singer usher best male best album confessions uk rock band muse named best alternative act best british artists outkast add awards four us mtv awards august three grammys february hey ya one biggest global hits last year outkast widely acclaimed one exciting innovative acts music double cd album speakerboxxxthe love saw andre big boi produce one disc hailed album many critics andre thanked fans supporting outkast throughout years really appreciate said hope get tired us also competing best group beastie boys black eyed peas maroon anastacia britney spears maroon ludacris shortlist best song outkast lose contest best album usher another award favourite usher performed duet alicia keys also beat competition justin timberlake jayz nelly robbie williams take best male crown four nominations going ceremony seven artists nominated three categories eminem group surprise winners best hiphop category beating beastie boys jayz kanye west nelly eminem told crowd finally award thank much rapper opened show performance songs like toy soldiers lose joined stage crowd children black eyed peas global hit love picked prize best pop act beating anastacia avril lavigne robbie williams britney spears spears named best female sending message thanks video saying award means much alicia keys anastasia avril lavigne beyonce knowles featured alongside contest linkin park singer chester bennington described prize best rock band quite honour muse said win best alternative act real surprise us muse also named best uk ireland act ahead franz ferdinand natasha bedingfield jamelia streets referring fact winners main awards us muse singer matt bellamy said needs european bands th annual awards hosted hiphop artist xzibit watched people tor di valle arena plus millions tv around world ceremony featured performances beastie boys entered stage bicycles skateboards doubt singer gwen stefani lowered giant clock nelly duet pharrell williams mtv also organised huge openair concert featuring anastacia cure outside italian capital ancient colosseum estimates putting attendance last year big winner mtv europe awards held edinburgh scotland justin timberlake walked away three trophies,entertainment
lufthansa may sue bush visit german airline lufthansa may sue federal agencies damages arrival us president george w bush disrupted flights lufthansa said may lose millions euros result air force one landing frankfurt airport flights affected hour wednesday morning double time expected leading cancellations delays lufthansa accounts six every planes using frankfurt airport research possibilities michael lamberty lufthansa spokesman told bbc checking action taken courts could taken mr lamberty explained company plan pursue germany air traffic controllers organisation airport authority wanted instead see possible sue german federal agencies gave orders company said cancel short mediumdistance flights affecting passengers longhaul travellers disrupted central problem instead half hour arrival president bush german leg european tour took best part hour lufthansa said time restrictions put planes taxiing taking landing frankfurt rheinmain airport extra time taken president bush entourage meant knockon effect led significant delays mr lamberty said outgoing flights income flights delayed average hour following president bush arrival affecting almost passengers despite problems mr lamberty said certain lufthansa would take legal action,business
lib dems new election pr chief lib dems appointed senior figure bt party new communications chief next general election effort sandy walkington work senior figures matthew taylor completing party manifesto party chief executive lord rennard said appointment significant strengthening lib dem team mr walkington said wanted party ready mischief rivals media tried throw role ensure new public profile effectively communicated levels said also know party put scrutiny media parties never need show ready prepared counter mischief misrepresentation often comes party opponents party already demonstrating every issue effective opposition mr walkington new job title director general election communications,politics
rush future chester uncertain ian rush future chester manager uncertain assistant mark aizlewood refused severance package chester two last league games chairman steve vaughan claims cannot afford sack yearold liverpool legend vaughan said offered financial settlement could resign dignity obvious action dismiss finances technically still employees vaughan claimed aizlewood verbally agreed offer chester chairman added discussed offer solicitor also acts agent decided withdraw verbal agreement disappointing rush appointed end august following departure former liverpool teammate mark wright guided chester conference title last season chester bottom league two rush took former liverpool striker enjoyed impressive start managerial life taking club third round fa cup winning managerofthemonth award october chester downturn form culminated defeat shrewsbury leaves hovering league two relegation zone,sport
thompson says gerrard stay liverpool legend phil thompson pleaded steve gerrard reject overtures chelsea exreds assistant boss also warned honours chelsea would cheapened bid buy success told bbc radio five live liverpool would think bid made steve end sweet feeling chelsea moneyorientated simply buying best thompson reacted sharply liverpool supporters criticised gerrard performance carling cup final chelsea number fans questioned gerrard commitment sarcastically branded goal liverpool defeat first goal chelsea thompson added heard comments socalled supporters diabolical absolutely outrageous stevie carried club last year year always put liverpool first thompson savoured seven titlewinning seasons two european cup triumphs anfield playing career confident lure champions league football keep gerrard anfield hope champions league football beckon liverpool either winners finishing fourth premiership commit lot soulsearching way things gone lately hope hardening fact big decisions make hope benefit steven gerrard hope worthwhile liverpool,sport
scots suffer another injury blow scotland back row crisis worsened ahead rbs six nations news scott gray miss opening matches borders flanker knee injury joins donnie macfadyen allister hogg sidelines star number eight simon taylor miss least first two games damaging ankle comeback scott macleod ankle ligaments jon petrie cartilage also doubtful opener paris february gray first cap australia murrayfield last year hurt club action weekend scotland doctor james robson said scan shown damage medial ligaments scott right knee ruling first part championship seek specialist advice due course determine long scott may another potential option glasgow flanker andrew wilson ruled month damaging ligaments knees northampton recently flanker jason white prop tom smith also suffering flu missed week training sessions got plenty good young players coming got look opportunities represents rather negatives williams added williams could turn edinburgh pair alasdair strokosch simon cross leeds tykes flanker jon dunbar also trained squad still awaiting verification eligibility qualify scotland,sport
us tv special tsunami relief us television network screen celebrity tv special benefit tsunami relief effort south asia nbc encourage viewer donations hourlong show featuring musical performances january actress sandra bullock donated american red cross actor leonardo dicaprio pledged sizable aid contribution unicef meanwhile hong kong music movie stars rerecorded world mandarin cantonese raise funds song released single played regularly chinese telethon friday aid victims boxing day disaster around people killed five million left homeless without food water earthquake indian ocean sent waves crashing coastal communities countries united nations warned number killed disaster could rise sharply aid yet reach remote areas performers yet confirmed nbc aid relief benefit later month follows twohour telethon carried four major us television networks days september terror attacks america tribute heroes raised help victims suicide attacks world trade center pentagon,entertainment
nortel profit revision telecoms equipment maker nortel networks sharply revised downwards profits fiscal year longawaited filing nortel said made compared previously reported figures revised audit led sacking canadian firm chief showed revenue higher first thought nortel shares lost nearly value since last year climbed toronto tuesday nortel head frank dunn two executives fired january last year company announced conducted internal audit securities police authorities us canada still conducting inquiries accounts nortel also issued new figures period previously indicated understated losses completion restatements solid foundation move forward business said nortel president chief executive bill owens restatement monumental task complex demanding company also said senior executives none involved directly accounting revised figures voluntarily agreed repay bonuses awarded totalling nortel added members core executive team share board deep disappointment circumstances led restatement,business
injury sidelines philippoussis mark philippoussis withdrew sydney international tennis tournament expected sunday suffering groin injury hopman cup participation australian open begins january melbourne also remains doubt defending women champion justine heninhardenne also sydney event knee injury main draw men women singles match sunday nathalie dechy beat american lisa raymond number one men seed lleyton hewitt begins quest fourth sydney title tuesday plays karol beck lindsay davenport top seed women draw handed firstround bye plays france dechy second round tuesday,sport
jones doping probe begins investigation doping claims marion jones opened international olympic committee ioc president jacques rogge set disciplinary body look claims victor conte balco laboratories jones says innocent could lose olympic medals conte said gave performanceenhancing drugs sydney olympics rogge said early speculate hoping truth emerge decision medals would taken ioc executive board could hinge interpretation rule stating olympic decisions challenged within three years games closing sydney olympics ended four years ago world antidoping agency chief dick pound said rule may apply allegations coming find way deal pound said statement released attorney rich nichols jones repeated innocence vowed would cleared victor conte allegations true truth revealed world see legal process moves forward said conte someone federal indictment record issuing contradictory inconsistent statements,sport
euro firms miss optimism large companies around world highly optimistic economic prospects survey bosses suggests biggest worries terror threats overregulation lowcost competition wild ups downs oil prices one exception firms western europe uk lacking confidence years slow growth business advisers pricewaterhousecoopers pwc conducted survey two years ago nearly bosses gloomy prospects global business leaders say facing twopronged regulatory assault string corporate scandals united states enron worldcom sarbanesoxley act forces companies much transparent paperwork costs lot time money across europe meanwhile stock exchangelisted companies currently process moving new complex accounting standards called ifrs hacking red tape hardly avoided many chief executives around world appear decided deal lowcost competitors already bosses polled survey say moved parts business lowwage countries another plan future possibly result worry lowcost competition slightly fallen last year companies calling significant threat one biggest threats pwc global chief executive samuel dipiazza said growing number companies also concerned moves outsource work cheaper countries could hurt reputation home markets harm quality service provide customers according frank brown global advisory leader pwc trend large companies global operations one clear upside one risk one region example middle east kill business anymore surprisingly survey suggests rapid decline us dollar seen huge threat anymore unlike even year ago cited thirdlargest problem mr dipiazza said interviews chief executives suggested companies adjusted new reality euro buys others successfully hedged positions locked favourable exchange rates survey pricewaterhousecoopers interviewed chief executives throughout world last three months,business
bank opts leave rates hold bank england left interest rates hold sixth month row bank monetary policy committee mpc decided take action amid mixed signals economy economists predict rise cost borrowing come later year interest rates rose five times november august soaring house prices buoyant consumer data sparked inflation fears bank england governor mervyn king recently warned placing much weight one month economic data suggesting mpc waiting clearer picture emerge economists see next week inflation report mpc key assessing whether interest rate rise necessary keep economy check slower consumer spending quieter housing market likely convinced mpc rates left unchanged recent months inflation however rising faster expected hitting annual rate december highest level six months data wednesday also showed manufacturing output rose fastest rate since may last month reinforcing view economic growth stronger forecasts recent house surveys halifax nationwide indicated prices still rising albeit slower pace recent years philip shaw chief economist investec securities said believed rates would remain rest year although strong economic data could lead hike economic landscape changed quite considerably last couple months said growth appears stronger mpc may become concerned inflation trends howard archer economist global insight said mpc may well consider balance risks growth inflation outlook moved downside upside business groups welcomed mpc widelyexpected move leave rates hold cautioned rises british chambers commerce bcc said concerned clamour quarters early interest rate increases believe demands firmly resisted said david frost bcc director general manufacturing still faces extremely serious problems performing poorly spite recent revised figures ian mccafferty chief economist cbi said mpc faced interesting challenge consumers appear pulled horns holiday period exporters struggling strength sterling said however broader economy continues show healthy growth tight labour market buoyant commodity prices nudging inflation higher,business
guantanamo man suing government british terror suspect held guantanamo bay months plans sue government reported martin mubanga claimed observer mi officer played key role consigning us camp cuba following arrest zambia mr mubanga wembley london said brutally interrogated daubed urine camp home secretary said would launching investigation media reports well informed mr mubanga dual british zambian nationality one four britons released us camp january said sent interrogated british man said mi shortly arrest zambia march mr mubanga said afghanistan pakistan study islam said unable return uk lost british passport travelling zambian passport instead mr mubanga said mi agent told passport found cave afghanistan along documents listing jewish groups new york suggested alqaeda reconnaissance mission mr mubanga said man american female defence official tried recruit agent refused within three weeks told would sent guantanamo bay lawyer louise christian said hoping issue proceedings misfeasance officials colluded americans effectively kidnapping taking guantanamo menzies campbell liberal democrats foreign affairs spokesman said vital establish whether ministers approved mr mubanga transfer guantanamo foreign office spokesman said could comment activities british intelligence security agencies home secretary charles clarke told bbc one breakfast frost organising specific investigation mr mubanga first four detainees freed last month give media interview told observer worst moment told would released last march confined told would many years claimed stripped clothes mattress forced remain empty metal box naked except boxer shorts said interrogator used mop daub urine chained hand foot mr mubanga insists feel bitter said lost three years life muslim added authorities wanted break strengthened made even quite sure yet person us government denied claims saying condemned prohibited torture statement said department defense doubt mr mubanga properly detained enemy combatant laws war detained prevent fighting us allies war terror fair trials abroad director stephen jakobi said similarities mr mubanga account guantanamo detainees said pattern real problem concentration camp conditions guantanamo charles clarke really pretending made mr mubanga three freed british detainees released without charge uk police return cuba,politics
krispy kreme shares hit shares krispy kreme doughnuts taken dunking wall street firm revealed would restate financial reports company warned move would cut profits krispy kreme said accounting errors forced move adding board directors made decision restate accounts december however company unavailable comment delayed news also warned might restate results shares krispy kreme sank close news revelation comes month firm warned earnings would cut much result accounting errors krispy kreme said latest adjustments involved way accounted repurchase three franchise restaurants added would reviewing accounts leases blow firm said advised franchise owners compliance loan agreements warned might need borrow extra money required honour agreements franchisee debts operating leases krispy kreme added enough cash fund current operations could borrow existing agreements many questions answers especially given increased concerns regarding company liquidity jp morgan securities analyst john ivankoe said research note firm announcement latest blow onetime darling wall street lost stock value year firm currently facing securities exchange commission investigation accounts shareholders also launched lawsuits group claiming made false statements inflated sales,business
benitez launch morientes bid liverpool may launch january bid longtime target fernando morientes according reports real madrid striker linked move anfield since summer currently behind raul ronaldo michael owen bernabeu liverpool boss rafael benitez keen bolster forward options djibril cisse next season attractive propostition could would keen leave admitted yearold morientes added unfortunately control situation contract real make decisions fee could put liverpool prospective deal real keen net cash reported preparing massive summer bid inter milan striker adriano reds currently sixth premiership points behind leaders chelsea,sport
marsh executive guilty plea executive us insurance firm marsh mclennan pleaded guilty criminal charges connection ongoing fraud bidrigging probe new york attorney general elliot spitzer said senior vice president robert stearns pleaded guilty scheming defraud offence carries sentence months four years state prison mr spitzer office added mr stearns also agreed testify future cases industry inquiry saddened development marsh said statement company added would continue cooperate case adding committed resolving company legal issues serving clients highest standards transparency ethics according statement mr spitzer office marsh executive admitted instructed insurance companies submit noncompetitive bids insurance business bids conveyed marsh clients false fraudulent pretences practice marsh allowed determine insurers business clients control insurance market mr spitzer office added also protected incumbent insurers business renewal helped marsh maximise fees statement said one case email showed mr stearns instructed colleague solicit noncompetitive b quote aig higher premium restrictive coverage fixed bids way would support present provider chubb company also still examined us stock market regulator securities exchange commission sec late last month sec asked information transactions involving holders firm shares,business
putting face big brother literally putting face technology could one keys improving interaction hitech gadgets imagine surveillance system also presents virtual embodiment person screen react behaviour perhaps even alert new emails basic versions socalled avatars already exist together speech voice recognition systems could replace keyboard mouse near future ideas showcased london science museum part future face exhibition one avatar jeremiah virtual man download free install computer creator richard bowden lecturer centre vision speech signal processing university surrey refers jeremiah rather jeremiah virtual face attempts emulate humans way responds activity childlike likes visual stimulus told bbc news website sees children running laughing waving smiles ignore gets angry leave gets sad also even surprise jeremiah actually intelligent works vision reacting preset way information provided surveillance tracker system able talk hear least yet surrey team already working jeremiah next version replace human face underwater interactive creature finn fish interested interaction providing ability system watch going make decisions based explained dr bowden research comes time people cope increasing number hitech gadgets experts say much natural way interact devices virtual human could make much easier make new gizmos get three clock morning go downstairs probably two things going either going bathroom maybe going make cup tea said dr bowden system watch behaviour time learn would predict going turn lights even get kettle could switched might even able tell home surveillance system going away holiday ask could make sure house secure left might sound like scary vision orwellian future might depend face watching put surveillance cameras centre lot people unhappy fact system watching said dr bowden jeremiah camera went nobody minded although still watching could see watching,tech
brown shrugs economy fears gordon brown freeze petrol duty increases fund bn package avoid big council tax rises boost childcare maternity leave upbeat prebudget report slightly increased borrowing insisted economic targets would met chancellor also hailed longest period growth uk industrial history denied gloating oliver letwin tories attacked government red tape debt dubbing mr brown sir wastealot shadow chancellor said mr brown golden rule turned dross hands said borrowing spend invest predicted debt coming years totalling bn mr letwin told mps tide going chancellor credibility spending borrowing taxing much getting value taxpayer money vincent cable liberal democrats accused mr brown ducking tough choices said last week prime minister gave us politics fear week chancellor offered economics complacency serious challenges ahead falling dollar rapid downturn uk housing market rising personal debt confronted mr brown rejected lib dem call open government books national audit office saying decisions tax spending made ministers economists say forecasts public finances wishful thinking bbc economic editor evan davis said figures plausible also gamble mr brown insistence gloating pointed rebuttal warning new european commissioner peter mandelson speech set year childcare strategy labour wins next election includes cash injection extend paid maternity leave six months nine parents able transfer leave mother father also promised increase free nursery education three fouryearolds hours april funds would provided keep schools open gmt look children parents work taken together measures would create welfare state truly familyfriendly first time history said mr brown also announced cash handout older pensioners payments overs part winter fuel allowance move ministers say keep council tax rises next year chancellor said providing extra bn local councils money expected come government departments health education mr brown said set meet two fiscal rules borrow invest keep debt low sustainable economic cycle next borrowing figures bn bn less bn predicted march budget already announced office national statistics borrowing tipped fall bn still bn mr brown predicted march budget inflation would next year years follow mr brown forecast also pledged extra security counterterrorism business groups welcomed efforts improve competitiveness invest skills innovation worries costs familyfriendly working simon sweetman federation small businesses said proposals maternity leave clearly made general election mind little thought impact small employers,politics
egypt sell stateowned bank egyptian government reportedly planning privatise one country big public banks investment ministry official told reuters news agency bank alexandria sold sometime move seen evidence new commitment government reduce size public sector official said government yet decided whether sale take form public flotation important thing decide method whether selling shares public strategic investor abroad said analysts say publicsector banks suited government monetary credit exchange policies nevertheless egyptian government spoken years privatising one big four state banks banque misr national bank egypt banque du caire bank alexandria expected one smallest four big public banks bank alexandria banque du caire would sold first announcement reinforces hopes investors international financial bodies revival egypt privatisation programme staterun companies facilities sold early appointment mahmoud mohieldin reformminded technocrat new post investment minister july taken sign selloffs way imf world bank urged egypt remove obstacles development private sector say vital role play reducing poverty expanding economy,business
rusedski angry supplements greg rusedski criticised governing body men tennis releasing contaminationfree supplements time new season rusedski said tried order receive got yet would think would available december take two months body respond event comes hottest period year would hope stuff would available british number two escaped possible ban last year persuaded tribunal positive doping test result contaminated atp supplements response atp struck deal pharmaceutical company glaxosmithkline provide contaminationfree drinks nutritional bars men tour david higdon vice president atp admitted agree greg would loved things available soon possible lot work make sure gone rigorous testing reality though first two weeks tour spread far wide part distribution agreement gsk education component going drop products without talk players understanding use first chance get players meeting saturday australian open rusedski takes roger federer qatar open later wednesday conceded imminent changes beneficial good thing guarantee hopefully never happen said rusedski hopefully australian open discuss,sport
mci shares climb takeover bid shares us phone company mci risen speculation takeover talks wall street journal reported thursday qwest bid bn bn mci firms also expressed interest mci secondlargest us longdistance phone firm may table rival bids analysts said shares mci changed name worldcom emerged bankruptcy press reports suggest qwest mci may reach agreement early next week although rival bids may muddy waters largest us telephone company verizon previously held preliminary merger discussions mci reuters quoted sources saying consolidation us telecommunications industry picked past months companies look cut costs boost client bases merger mci qwest would fifth billiondollar telecoms deal since october last week sbc communications agreed buy former parent phone trailblazer att bn competition intensified fixedline phone providers mci att seen overtaken rivals buying mci would give qwest local phone service provider access mci global network businessbased subscribers mci also offers internet services mci renamed emerged chapter bankruptcy protection april last year hit headlines worldcom admitting illegally booked expenses inflated profits scandal key factor global slide share prices reverberations still felt today shareholders lost bn company collapsed workers lost jobs former worldcom boss bernie ebbers currently trial accused overseeing bn fraud,business
hundreds vie best film oscar total films eligible best film oscar five chosen go forward nominees academy motion picture arts sciences sent first ballot papers full list films vying recognition among expected receive nominations aviator million dollar baby sideways academy members vote favourites final nominees announced january eligible nomination film must shown commercial theatre seven consecutive days deadline december director martin scorsese aviator starring leonardo dicaprio went general release christmas day us ensuring made deadline studios already begun lobbying voters taking full page adverts trade publications variety urging remember particular films comes choosing back movies tipped possible success include closer starring jude law julia roberts finding neverland johnny depp author jm barry kinsey starring liam neeson famed sex scientist alfred kinsey meanwhile design engineer takuo miyagishima awarded oscar scientific technical awards dinner february miyagishima th recipient sawyer award presented individual motion picture industry whose technological contributions brought credit industry main oscar ceremony held los angeles february,entertainment
el guerrouj targets cross country double olympic champion hicham el guerrouj set make rare appearance world cross country championships france moroccan raced cross country years decide two weeks event starts march compete feel win said yearold retiring otherwise much point going el guerrouj achieved lifetime ambition last august clinched first olympic titles fourtime world champion still hungry success calling time career yearold set sights clinching world crown helsinki summer aiming break olympic champion kenenisa bekele world records el guerrouj could meet bekele march ethiopian defending world cross country champion long short courses moroccan commit st galmier event assesses well winter training going return training difficult accepted lot invitations past months said el guerrouj almost month behind right track britain paula radcliffe also ruled competing world cross country championships quite decided events compete prior london world cross country event also special definite possibility said twotime champion,sport
tautou film tops cesar prize nods french film long engagement received nominations france cesar film awards despite recent ruling french enough world war romantic drama starring audrey tautou recently ruled american paris court partially backed warner bros cesar organisers modified rules allow film compete film directed jeanpierre jeunet received best actress picture director nominations last november court judged film american compete french film festivals two associations french producers challenged jeunet right french government subsidies warner bros backer ruling meant movie filmed france used french actors technicians eligible compete french prizes alain terzian president cesar organisers academie des arts et techniques du cinema said changes eligibility rules allow films french expression made three months prior court decision films best film category include police drama quai des orfevres arnaud desplechin kings queen abdellatif kechiche l esquive france number one film boxoffice chorus best actors daniel auteuil mathieu amalric kings queen gerard jugnot chorus philippe torreton l equipier benoit poelvoorde podium tautou compete maggie cheung emmanuelle devos yolande moreau karin viard best actress michael moore fahrenheit motorcycle diaries lost translation eternal sunshine spotless mind grams vying best foreign film prize awards ceremony held february year smith star robot independence day men black given honorary cesar along french singeractor jacques dutronc,entertainment
applegate charity show closes us musical sweet charity cancelled run broadway poor ticket sales early shows star christina applegate pull prebroadway performances earlier month broken foot producer barry weissler said deeply proud show said decision close painful fiscally responsible applegate starred tv comedy married children hoping make broadway debut show yearold injured performing chicago hoping recover time official new york opening april received mixed reviews performances minneapolis chicago previews show due begin april sweet charity tells story charity hope valentine dancer always falls love wrong man first performed broadway gwen verdon title role shirley maclaine starred film version,entertainment
tautou star da vinci film french actress audrey tautou star hit film amelie play female lead film adaptation da vinci code reported movie version dan brown bestselling novel directed ron howard also stars tom hanks tautou play hanks codecracking partner according various newspapers currently starring long engagement directed jeanpierre jeunet jeunet also responsible directing tautou amelie launched actress mainstream also starred lead role criticallyacclaimed film dirty pretty things oscarwinning director ron howard chose tautou part preferring french actress big name hollywood star uk actress kate beckinsale widely tipped possibility role alongside vanessa paradis juliette binoche thriller upon movie based sold million copies centred global conspiracy surrounding holy grail mythology louvre museum scene gruesome murder beginning novel recently gave permission filming take place showbusiness newspaper variety reported movie produced columbiasony pictures due release may united states france,entertainment
japan bank shares link talk shares sumitomo mitsui financial smfg daiwa securities jumped amid speculation two japan biggest financial companies merge financial newspaper nihon keizai shimbun claimed firms join next year already held discussions japanese regulators firms denied link said examining ways working closely together smfg shares climbed daiwa added yen combining smfg japan thirdbiggest lender daiwa country secondlargest brokerage firm would create company assets bn bn smfg president yoshifumi nishikawa said companies needed bolster businesses companies need strengthen retail operations said adding issue common daiwa said although true two groups engaging various discussions enhance cooperation plans enter negotiations consolidate two businesses analysts said consolidation japan financial sector likely continue likely positive impact earnings crossselling opportunities banks brokers increasing thanks deregulation expect relationship get even stronger said heronry nozaki analyst nikkocitigroup merger would good move added,business
tories unveil quango blitz plans plans abolish quangos unveiled conservatives part effort show government red tape cut six government units would also scrapped proposals tories say would save bn among targets strategic health authorities new fair access regulator universities tory frontbencher john redwood said britain needed slimmer government lower taxes competitive plans would abolish regional assemblies regional bodies boards tackling industrial development housing powers would returned elected local councils national government tories say strategic health authorities needed better local people rather officials run hospitals surgeries announcing plans mr redwood said mr blair forgotten interests taxpayers broken pledges made far improving public services spending taxpayers money quangos led bureaucrats regulation higher taxes party leader michael howard argued change direction needed get grip spending labour creating two britains britain forgotten majority bureaucratic britain said real world people working harder stand still seen pensions knocked six squeezed extra taxes forgotten majority paying price bureaucratic britain government announced plans cut civil servants part efficiency drive chief secretary treasury paul boateng attacked tory plans conservatives committed cutting labour public spending plans massive billion said cuts scale cannot found cutting bureaucracy would require massive cuts frontline public services schools hospitals police liberal democrats said would cut number whitehall departments make sure money reaches frontline services,politics
